21870;Ikatan Dokter Indonesia ;Jl dr. GSSY RAtulangie No. 29 Jakarta;021 3150679;021 3900473
21871;Universitas Nasional Fakultas Teknik dan Sains;Jl. Sawo Manila No. 61 Pejaten, Pasar Minggu, Jakarta Selatan;021 789753;021 789753
21872;Majelis Kesejahteraan Sosial PW Aisyiyah DKI Jakarta;Jl. Tebet Timur Dalam No. 4 RT 13/RW 5 Jakarta Selatan;8301815;8303235
21873;Central Purchasing MPKU - PP Muhammadiyah ( SSM );Jkl. Cempaka Putih Tengah I/1 Jakarta Pusat;0;0
21874;PT. Nera Indonesia;Jl. Raden Saleh Raya No. 13-17 Jakarta;+6221 295 78180;+6221 295 78190
21875;PT. Resindo Medika;Jl. Jend Gatot Subroto Kav 23 Jakarta;++6221 5258230;++6221 2521380
21876;SMK Perguruan "Cikini";Jl. Alur Laut Blok NN No. Plumpang Jakarta Utara;021 43933434;021 4368553
21877;Kelompok Masyarakat Peduli TB (KMPTB);Jl. Utan Panjang III RT 011/06 Jakarta Pusat;0813899995106/085282243008;0
21878;Muhammadiyah Expo;email;0;0
21879;PT. Solusi Bina Karya;Jl. Kalibata Raya No 2 Cawang Jakarta Timur;021 80898990;0
21880;PT. Triprakarsa Media Utama;Jl. Bunga Rampai V/4 no. 85 Malaka Jaya Jakarta Timur;021 8608786;021 8608786
21881;NICE BAKERY;Jl. Penggalang No. 26 Kel Matrman Jakarta Timur;081316498017, 021 96060384;0
21882;CHEMDRY;Jl. Letjen Suprapto N21 Jakarta Pusat;082176100220;0
21883;Yayasan Madaniah Al Muhajirin;Masjid Jami Al Muhajirin, Prum. Bumi Alinda Kencana Permai & Taman Mulasakti Indah Ka. Bekasi Utara;0;021 88989316
21884;STMIK ERESHA;Wisma Eresha Jl Haji Samali No. 51 Kalibata Jakarta ;+621 7989705;+62217989
21885;Ikatan Elektromedis Indonesia DPC Jakarta Utara;RSPI Prof dr. Sulianti Saroso, Jl Baru Sunter Permai Raya Jakarta Utara;021 6506559 ext 1057;021 6401411
21886;IKATEMI Sumatera Selatan;Jl. Jend. Sudirman 30126;0711 354088;0
21887;PT. HAPINS Indonesia;Ahmad Huzaen (0811448973, 081524100679  Ahmad Huzaen 0811448973;+6221 29414654;+6221 29414656
21888;Yayasan Denta Omega Indonesia;Jl Paradise Timur Raya F21/63 Sunter Jakarta Utara;021 6451190;0
21889;TRANSMART Carrefour Cempaka Putih;Jl. Ahmad Yani No. 83, Cempaka Putih, Jakarta Pusat;0811997374;021 4260123
2189;Dapur Raghina;-;085782837046;085782837046
21890;Fak. Arsitektur Lansekap & Teknologi Lingkungan Univ. Trisakti;Kampus A Gd. K Lt 6 & 7. Jl. Kyai Tapa No. 1 Jakarta 11440;5663232;5602575
21900;CV. Wutra Djawi Holding;Jl. Ir. H Juanda No. 8 A ciputat, Lebak bulus;0;021 7492983
21901;PRIMKOP - IDI;Jln DR. GS.S.Y. Ratulangie, No. 29 Menteng Jakarta Pusat, 10350;6221 31927806;6221 3900473
21902;CHAMPION AGENSY;Grand Slipi Tower 43 floor Jl. Jend S Parman Kav 22-24 Jakarta Barat;021 29022559;021 29022560
21903;ASPI BIDANG KESEHATAN;Jl. S Parman Kav 84-86 Slipi Jakarta Barat;5681570 ext 2318;5681579
21904;Hitachi Data Systems Event;email;0;0
21905;Pimpinan Cabang IMM Bekasi Raya;Jl. Ki Mangunsarkoro No. 45 Bekasi;0;021 88349249
21906;Kopkar TAKAFUL;Jl. Mampang Prapatan No. 100 Jakarta ;021 7991234;021 7901435
21907;APKKM;na ratna21@yahoo.com dan ekorinikholid@gmail.com;RATNA 0857437427419;0274 287658
21908;PT. MARS INDONESIA;Jl. Paus 89G Rawamangun - Jakarta 13220;+6221 4753080;+6221 4753110
21909;PT. Bumi Daya Plaza;Graha Mandiri lt 29 Jl. Imam Bonjol No. 61 Jakarta;31936808;3143445
21910;CV. Utari Catering;Jl. Damai Poncol No. 54 Jatiwaringin pondok Gede;021 84995329;021 8463868
21911;RS. Jiwa Islam Klender;Jl. Bunga Rampai X, Perumnas Klender Jakarta Timur;0;0
21912;Kantor Akuntan Publlik James & Komarianto;Gedung Multipiranti Graha lt 1, jl, Radin Inten II No. 2 Duren Sawit Jakarta Timur 13430;0;0
21913;RS Grha Kedoya;Jl. Panjang Arteri 26. Kedoya Utara Jakarta Barat 11520;29910999;56982233
21914;Rumah Sakit Muhammadiyah Bandung;Jl. KH Ahmad Dahlan No. 53 - Bandung;022 7301062;7323545
21915;Dinas Tata Air;Jl. Taman Jatibaru No. 1 Jakarta;3846608;3850255
21916;PRIBADI/Eka Permata Yulfiani;ekayulfiani12@gmail.com;087770604941;0
21917;SMK Broadcast Cempaka Nusantara;Jl. Jawa No. 1 Depok Utara, Depok  - Jawa Barat;021 29868216;0
21918;Serikat Pekerja Farkes (DPD);Jl. Cililitan Kecil No : 4A Jakarta Timur;021 - 80888579;021 - 80888579
270;PT. Bank BJB Cabang Pembantu Fatmawati;Fatmawati;0000;0000
272;PT. BANK SYARIAH MANDIRI;Jl. Cempaka Putih Tengah I No.1, Jakarta Pusat 10510;021-4251779;021-4251785
29030;Kemenkes RI Badan Pengembangan SDM Kesehatan;Jl. Hang Jebat 3 Blok F3, Kebayoran Baru, Jakarta Selatan ;021-7245517;021-72797508
3079;PT. Johnson & Johnson Indonesia;Jl. Jend. Gatot Subroto kav.59A Office K-Link Towewr 12th floor Jakarta 12950;000;000
3163;PT. Global Garda Utama;Jl. Boulevard Barat Raya No. 01, Kelapa Gading, Jakarta Utara;021- 45859271;021-45859268
3215;Lembaga Pengelola Dana Pendidikan;Jakarta;0;0
4051;Yayasan Kesejahteraan Pensiunan Bank Dagang Negara;Jl. Ir. H. Juanda No.25 Jakarta;021-3509065;021-3509054
51063;AKADEMI KEPERAWATAN HUSADA;Jl. Raya Mangga Besar 137 - 139;021 - 6259984;021 - 6259984
51504;PT. Indosopha Sakti;Jl. Mampang Prpatan Raya No. 1 Jakarta;62-21 79180345;62-21 79180344
51505;C L E A R S T A T E;Charmaine.Chang@clearstate.com;+65 63035042;+65 64384824
51506;Pengurus Besar Nahdlatul Ulama;Jl. Kramat Raya 164 Jakarta Pusat;021 3915323;0
51556;Pimpinan Cabang Muhammadiyah Pondok gede;Jl. Setia I No. 29A RT.04/10 Jaticempaka, Pondok Gede - Bekasi;085215929910;0
51557;Lembaga Pengkajian Pengembangan & Kebijakan Publik (LP2KP);Jl. Raya Puncak No : 28 Ciawi - 16720;0251-8248534;0251 - 8248534
51558;indonesian hospital and Clinic Watch Inhotch;Jl. Dr. Sahardjo No: 179- Tebet Jaksel;021-71357779;021-71357779
51559;Almanar;email;021 8510132;021 8510132
51560;ACPM (ASIAN Of PSYCHOSOMATIC MEDICINE);Jl. Salemba Raya No : 6 Jakarta;021 - 31926052;021 - 31926052
51561;Pimpinan Cabang Muhammadiyah - Cengkareng;Jl. Beringin Raya No : 36 - 37 Cengkareng Barat;021 - 54397718;5406378
51562;Pengurus Musholla Nurul Ilmi- Sekolah Tinggi manajemenAsuransi Trisakti;Jl. Jend. A. Yani Kv. 85;021 - 00000;021 - 00000
51563;Indofarma Global Medika (IGM);Kompleks Infinia Park Jl. Dr. Saharjo No : 45 Blok B086 Jaksel;021 - 83781166;021 - 83796543
51564;Pimpinan Cabang Ikatan Mahasiswa Muhammadiyah Kabupaten Slemat DI Yogyakarta;Jl. Lakesda Adisucipto no : 112B Yogyakarta 55281;085729007440;085799368942
51565;LESTARI DINI TUNGGUL, PT;Jl.. anggrek 46, Jagakarsa Jakarta Selatan;021 - 7869129;021 - 7863245
51566;SINAR IRAWATI SETIA;Jl. Prof. Dr. Soepomo, SH No : 31;021 - 8350841;021 - 8350841
516;Ivan Nisca ReCharge;0;083890595860;083890595860
51600;Pengurus Asosiasi Rumah Sakit;Jakarta Selatan;8309111;0
51601;WORKSHOP NASIONAL PERDAGANGAN;Jl. M.H. Thamrin Gedung Sarinah Lantai 9 Jakpus;021 - 32227136;021 - 32226946
51602;Country Style DONUTS;Taman Kebon Jeruk Blok W3 No : 29 - 30 Joglo Jakarta Barat;021 - 5871029;021 - 5871023
51603;RS. St. Carolus;Salemba Raya;0;0
51604;CV. Satria Pratama;Jakarta;0;0
51605;Vending Machine. PT;Komplek Ruko Bahan Bangunan;0;0
51606;PT.Bumikharisma Lininusa;Komplek Roxy Mas Block C1;0;0
51607;Yayasan Roudlotul Huffazh Nur Media;Jalan Cabe III pamulang;0;0
51608;Laboratorium Prodia;Jalan Kramat Raya Jakarta Pusat;0;0
51609;RSUD. Dr. M. M. DUNDA LIMBOTO;Jalan Ahmad Abdul wahab Limboto, Gorontalo;0;0
51610;Asuransi Sinar Mas;Jalan KH.Fachrudin;0;0
51611;PT. Ruslam Cempaka Putih Jaya;Jalan Cempaka Putih Tengah IV;0;0
51612;Panitia Workshop Nasional IKATEMI;-;0;0
51613;PT. Nelta Multi Gracia;Harapan Indah Bekasi;0;0
51614;BAPEL PJPK SNIT. CAROLUS;Jalan Salemba Raya 33;0;0
51615;CV. Faizkee;-;0;0
51616;International Nurse Training Center (INTC);Kompleks Kostrad Raya;0;0
51617;RSUD. Dr. Soetomo;Jalan Mayjen Prof. Dr.Soetopo 6 - 8 Surabaya;0;0
51618;Pro Qua Hospital Management Training dan Consulting;Karanganyar;0;0
51619;PT. ASURANSI BANGUN ASKRIDA SYARIAH;JAKARTA;0;0
51620;PT.Indocyber Global Teknologi;Jakarta Barat;0;0
51621;PT.Transfarma Medica Indah;Wisma Pondok Indah;0;0
51622;PT. Batavia Prima Jaya;Sentuk City;0;0
51623;Bank Negara Indonesia , PT. (Persero) Tbk Kantor Cabang Utama Kramat;Kramat Raya;0;0
51624;Keluarga Besar Lansia Kecamatan Cempaka Putih;Cempaka Putih;0;0
51625;Aerofood ACS (Garuda Indonesia Group);Cengkareng;0;0
51626;Pesantren alqu'ran & Entrepreneur Kh. Ahmad Dahlan;cibitung;0;0
51627;Balai Besar Pengawas Obat Dan Makanan Di Jakarta;Jl. AsSyafiiyah 133 Cilangkap JAkarta Timur 13870;84304048;84304047
51628;Bapak Iqbal Maulana Silalahi;-;0;0
51629;Tim Baitul Arqam Aliansi RSIJ;-;0;0
51630;YAYASAN PENDIDIKAN INSANI PARAMADANI (YAZINDO);Jl. Yusufiyah No : 61 RT 10/01 Lubang Buaya - Jakarta Timur;021 - 8400843;021 - 80878231
51631;Bank DKI;Jl. Ir. H. Juanda III 7 - 9 Jakarta Pusat;021 - 2314567;021 - 3517660
51632;CONTINUING UROLOGY EDUCATION;RSCM, jalan Diponegoro nomor 71;021 - 3145592;021 - 3152892
51633;PERKUMPULAN GASTROENTEROLOGI INDONESIA (PGI);Jl. Diponegoro 71 Jakarta 10430;021 - 3148680;021 - 3148681
51634;YAYASAN KHOIRU UMAT;Jl. Pemancar RRI / KSU No : 41 Sukmajaya - Depok 16412;021 - 77826444;021 - 7709993
51635;FASTER PANELINDO, PT;Gading Bukit Indah Blok RA - 15 Jl. Bukit Gding Raya Kelapa Gading Barat Jakarta Utara;021 - 45852388;021 - 45866133
51636;WACANA ANDALAN PERKASA, PT;Jl. Jend. Sudirman Kav. 52-53 Jakarta;021 - 29496206;021 - 29496205
51637;KOLEGIUM OFTALMOLOGI INDONESIA; RSCM Kirana lt. 6 Jl.Kimia No : 8 sekretariat ilmu Kesehatan Mata;021 - 3908661;021 - 3908661
51638;hary Sanyoto;harysanyoto@gmaill.com;0000;0000
51639;Konsorsium Tim Publikasi Presiden & Wakil;Jl.Matraman No : 15A Jakarta 13150;021 - 32555399;021 - 8583834
51640;KOPPETEN (Koperasi Pegawai Badan Pengawas Tenaga Nuklir);Jl. Gajah mada No : 8 Jakarta Pusat;021 - 63858269;021 - 63858275
51641;PT. TURACON WIRASTA;Jl. Cipinang Besar Selatan No : 24 Jakarta Timur 13410;021 - 8563473;021 - 8520271
51642;Badan Nasional PPTKI (Penempatan & Perlindungan TKI);Jl. MT Haryono Kav. 52 Gedung A Jakarta Selatan;021 - 7981205;021 - 7981205
51643;PT. TRIO EXPRESS ABADI MAKMUR;Jl. Pangkalan Jati I No : 27 Pondok Labu Jakarta Seltan;021 - 29325492;021 - 29325491
51644;Pemerintah Kabupaten Bintan (DINAS KESEHATAN);Jl.  Raya Tanjung Pinang - Tanjung Uban Km 42 Bandar Seri Begawan;00000;00000
51645;FERRY M  KWEE;NO ADDRESS;00000;00000
51646;SATUAN PENDIDIKAN PERWIRA;MMMMM;00000;00000
51647;PT. MEGA ANUGERAH SEMPURNA;Jl. Braga No : 94 Bandung;022 - 4216640;022 - 4216640
51648;PUSKOPPABRI;Jl. Kebon Sirih No. 61 Jakarta Pusat;021 3409837;021 31902316
51649;PAPDI MEDICAL RELIEF;Graha Mandiri One lt. 3/1 Jl. Cimandiri No : 1 Cikini Jakarta Pusat 10330;021 31926837;021 - 31926837
51650;PARENTS (PT.METROMAKMUR SEJAHTERA);Jl.Ciranjang No : 30 Kebayoran baru jakarta;021 - 7226008;021 - 7226028 - 29
51651;PUSPEKNAS (Pusat Pengkajian dan Pengembangan Kesehatan Nasional);Jl. Raya mahoni Blok E Lot II No : 2 Jakarta 14260;021 -  45603443;021 - 43934054
51652;CATUR UTAMA Communication;Jl. Kapuk No : 67 Jakarta Timur;021 - 36946268;021 - 36946268
51653;SMK Muhammadiyah 01 Bekasi;Jl. Ka mangunsarkoro No : 45 Bekasi;021 - 88346410;021 - 88346410
51654;HARY SANJOTO;EMAIL ;0;0
51655;SMK Negeri 6 Jakarta;Jl. Prof. Jokosutono S.H No. 2 A Kebayoran Baru Jakarta Selatan;021 7208718;021 7237010
51656;PT. Sugih Sampolindo;Angkasa Pura C/5 Jakarta;081293333074;+6221 0777960
51657;PT. XL AXIATA Tbk (EXCL);Jl. Dr. Ide Anak Agung Gde Agung Lot E4-7 No : 1 Mega Kuningan Jakarta;021 - 5761881;021 - 5761880
51658;PT.HARIZKA SARANA MEDIKA (HSM);Jl. Pamulang Permai II.  Jl. pamulang Permai II, Jl. Benda Timur 138 Blok E 30/1 Tangerang Selatan;021 - 74630208;021 - 74630208
51659;PT. CITRA INSANI GARDA SEMESTA (CIGS);Jalan Raya Lenteng Agung Brat No : 20 Jakarta Selatan;021 - 78882091 - 92;021 - 78891790
51660;Wana Artha life;Jl. Mampang Raya No 76 Jakarta 12790;021 - 7985179;021 - 7985180
51661;IKATAN PELAJAR MUHAMAMDIYAH CABANG RAWAMANGUN;Jl. Persahabatan Raya No : 1 Cipinang Jakarta Timur;021 - 4712566;021 - 4712566
51662;PT. BREGADA SATRIA PRIMA;Ruko Mega Grosir Cempaka Mas Blok M1 No: 42 Jl. Letjend Soeprapto;021 - 4256208;021 - 4255150
51663;Pimpinan Daerah Aisyiyah Gorontalo;Jl. Jend. Ahmad Yani No : 101 Gorontalo;0435 - 828028;0435 - 821253
51664;PT. KUARTA POWERINDO PERKASA;Jl. Bukit Gading Raya Blok I/16 Kelapa Gading Barat - Kelapa Gading - Jakarta Utara 14240;021 - 45854518;021 - 4513986
51665;PT. SOLID ENERGI  INTERNATIONAL;Komplek Gading Bukit Indah Blok I/16 Kelapa Gading Barat - Kelapa Gading - Jakarta Utara 14240;021 - 45874780;021 - 45874781
51666;Clinical Health Promotion Center;tidak jelas;081563133359;081563133359
51667;PT. ARTHA SEJAHTERA BANGUN GEMILANG;0;0000;0000
51668;BINA MANAGEMENT CENTER;Jl. Walang Sari I No : 10 Jakarta;000;000
51669;YAYASAN TUNA NETRA RAUDHATUL FIRDAUS;Jl. Musik Blok S No : 1 RT 02/09 Pegangsaan Dua Kelapa Gading jakarta Utara;021 - 4514914;021 - 4514914
51670;TIM PELAKSANA PEKAN MAJANG ONDEL-ONDEL HUT DKI KE 488;Jl. Cempaka Putih Tengah 26 RT16/4 No : 29 Cempaka Putih Timur - Cempaka Putih jak-Pusat;021 - 4242415;021 - 4242415
51671;DINAS KEBERSIHAN DKI JAKARTA;Jl. Pinang Ranti II No : 56;021 - 80887057;021 - 80886971
51672;IPM Duren Sawit I;Jl. Delima II Blok C Perumnas Klender Jakarta Timur;089675067762;0
51673;PT. Valbury Capita Management;Menara Karya 10th Floor. Jl. H.R. Rasuna Said Blok X-5 Kav. 1-2 Jakarta;25833747;25633797
51674;KONTINGEN NASIONAL PENGGEMBIRA MUKTAMAR MUHAMMADIYAH;Jl. Menteng Raya No 62 lt. 3;021 - 3146767;021 - 3146767
51675;PT. INTIMEDIKA PUSPA INDAH;Jl. Gading Kirana Utara Blok E 10 No : 32 Klp Gading Brt- klp gading Jak. Utara 14250;021 - 4530583;021- 4532648
51676;PT. INDIGO MULYA SEJAHTERA;Jl. Danau Limboto Raya No : 92 Karawaci - Tangerang 15810;021 - 29312755;021 - 29312755
51677;SMP Muhammadiyah 30;jl. Raya Penggilingan Cakung Jakarta Timur;021 - 4608423;021 - 4608423
51678;SMA Negeri 8;jl taman bukit duri;021 - 8295455;021 - 8351782
51679;RUMAH SAKIT BHAKTI MULYA;Jl. Aipda KS Tubun no : 70 Jakarta 11410;021 - 5481625;021 - 5331544
51680;ASOSIAI RUMAH SAKIT SWASTA MALANG (ARSAMA);Jl. WR Supratman No 10 Malang;0341 470805;0341 470804
51681;PT. ALERE HEALTH;MT Haryono Square Bldg No: of 03/06 Jl. otto Iskandardinata no : 390 Jakarta Timur 13330;021 - 859060006;021 - 85909321
51682;MTs Muhamamdiyah Srumbung - Kab. magelang;jl. Gulon - soka Km 5 Gejayan, polengan Srumbung magelang 56483;085743814334;000
51683;YAYASAN DAARUL MUKHLISIN INDONESIA;Jl. Utan Panjang III No : 07 RT 15/06 Kemayoran Jakarta Pusat;021 - 92412105;021 - 92412105
51684;JAKARTA ANNUAL SURGICAL SYMPOSIA;Departemen Bedah FKUI - RSCM;021 - 19647204;021 - 3100050
51685;PT. CENTREPARK CITRA CORPORA;Jl. Biak Petojo Selatan IX No : 48 - D Jakarta Pusat 10160;021 - 6329191;021 - 63856161
51686;Yayasan Risalatuttauhid;Kampung Peundeuy, RT 18/9, Desa Mampir, Cileungsi Kabupaten Bogor 16820;08128103576;0
51687;KEMENTERIAN KOMUNIKASI & INFORMATIKA;jl. Medan Merdeka Barat 17;021 - 3522915;021 - 3860746
51688;PT. SELARAS MEDIKA INDONESIA;Jl. Tole Iskandar No : 41 K RT 06/04 Kel. Sukmajaya Depok 16412;021 - 77832810;021 - 77831291
51689;YAYASAN EMAS INDONESIA;rUKAN tANJUNG mAS b 1 nO : 8 JL rAYA lENTENG aGUNG jAK SEL;021 - 7823341;021 - 7823358
51690;INDONESIA HEALTHCARE QUALITY NETWORK;FK-UGM jl. Farmako sekip Utara Yogyakarta 55261;0274 - 549423;0274 - 549424
51691;RSIA KARUNIA KASIH;0;000;000
51692;PERDOSRI  -  (PERHIMP. DOKTER SPESIALIS REHAB. INDONESIA);jl. Cakalang Raya No : 28 A Rawamangun Jakarta Timur;021 - 47866390;021 - 47866390
51693;RS. PERTAMINA JAYA;Jl. Achmad Yani No : 2 Jakarta Pusat 10510;021 - 4211911;021 - 4211913
51694;Universitas Pembangunan Nasional "Veteran" Jakarta;Jl. RS. Fatmawati No : 1 Pondoklabu Jakarta Selatan;021 - 7532884;021 - 7546772
51695;PT. LIBRA LESTARI INDUSTRIAL (JOLLY TIME);no address;08128402841;08128402841
51696;PT. ANARA TRISAKTI MEDIKA;Jl. Nusa Indah Raya No : 17A RT13/3 Kel. Malaka Jaya - Duren Sawit Jakarta Timur;021 - 29486901;021 - 2948 6902
51697;PT. MITRA TEKNOLOGI SOLUSINDO;Jl. Tanjung Duren Utara IV No : 65 Lt 3 Jakarta;021 - 29414657;021 - 29414655
51698;KARANG TARUNA KOTIP JAKARTA PUSAT;Jl. Tanah Abang Jakarta Pusat;021 - 3920906;021 - 3920906
51699;YAYASAN PONDOK PESANTREN DARUL JALAL;Kp. Pasir Eurih Desa Muaradua Kecamatan Cikulur Kab. Lebak Rangkasbitung Banten;085210655998;085210655990
517;Country Coordinating Mechanism;0;08119119983;08119119983
51700;BULETIN INFOVESTA;Jl. Let. Jen. S. Parman Kav. 106 Gedung Total Lt.  4;021 - 56972927;021 - 56972933
51701;PHASE;Jl. Halmahera No : 8 Bandung 40115;022 - 4214992;022 - 4214994
51702;PT. B&W PROMINDO;Komp. Perkantoran Taman Nyiur Blok N nO: 11 B Jakarta Utara;021 - 65301762;021 - 65835250
51703;PT. BANK TABUNGAN NEGARA (Persero) Tbk;Jl. Raya Boulevart Raya Jakarta Utara;021 - 45866883;021 - 45866885
51704;PT. USAHA KARYA MANDIRI;Komplek Ruko D.Best Blok B no: 39 Jl. RS Fatmawati 15 Jakarta 12420;021 - 7507672;021 - 7507846
51705;Annisa Travel;Jl. Raya Lenteng Agung No. 8A Jakarta 12610;+62-21-78888230;+61-21-78881549
51706;PT Pandu Novia Sakti;Jl Arabika VII Blok Y 12/1 Pondok Kopi Jakarta ;021.8624855;021.622600
51707;LETS SHARE;LETS SHARE;000;000
51708;LETS SHARE (YAYASAN SOEDARJO;Wisma MPA Lantai 10 Jalan TB. Simatupang No : 19 Cilandak Barat Jakarta Selatan 12430;021 - 27651212;021 - 27651213
51709;SMA NEGERI 31;Jl. Kayu Manis No. 17 Kelurahan Utan Kayu Selatan Kec. Matraman Jakarta Timur ;0218508665;0218508665
51710;SMK CITRA NEGARA (YAY. PEND. AT-TAQWA (YADIKA);Jl. Raya Tanah Baru Kemiri Jasya II No : 99 Beji 0- Depok;021 - 77218202;021 - 77201052
51711;RESTO GADO-GADO PRIMA RASA;Jl. Raya Bekasi - Cakung Jakarta Timur;081219582260;081219582260
51712;LIONS CLUB JAK SEL. CENTENNIAL PRASMUL;Aditya Group Building Jl. Yos Sudarso Kav. 89 Sunter Agung Tg. Priuk Jak. Utara;021 - 6514732;021 - 6514732
51713;PT. ABYUDAYA HARMONY SELARAS;Jl I Gusti Ngurah Rai No : 1 - H Klender Duren Sawit Jakarta Timur 13470 Indonesia;021 22086002;info@abyudaya.com       sales@abyudaya.com
51714;TREND INDONESIA;0;0000000;0000000
51715;RUMAH SAKIT GIGI DAN MULUT YARSI;Jl. Let. Jend. Suprapto Kav. 13 Cempaka Putih Jakarta Pusat;021 29287264;021 - 29287262
51716;PT. USADA SELARAS GEMILANG;Rukan Sentra Niaga Blok N No 8 - 9 Green Lake City Duri Kosambi Cengkareng Jkt 11750;021 22523800;021 - 22523900
51717;PC MUHAMMADIYAH PONDOK MELATI - BEKASI;Jl. Raya Hankam No : 216 F Kel. Jatirahayu Kec. Pondok Melati Bekasi;08111985210; 081281666073
518;PT JAWA SUMATRA SINEMAKMUR;Jl Departemen Sosial I No.30 Bintaro Pesanggrahan Jakarta Selatan;7374632;7374632
71776;SOLIDARITAS RAKYAT UNTUK RIZKI;-;0;0
71777;RUMAH SAKIT ROYAL PROGRESS;SUNTER;0;0
71778;Kementerian Pendidikan Nasional Universitas Negeri Gorontalo;Gorontalo;0;0
71779;Pondok Pesantren Persatuan Islam Matraman;Matraman;--;0
71780;DAPUR MOMMY;-;0;0
71781;Universitas Pamulang;Jl Surya Kencana No.1 Pamulang Barat Pamulang Tangerang Banten;74709855;0217412566
71782;Pimpinan Cabang Ikatan Mahasiswa Muhammadiyah Jakarta Pusat;Jl Kramat Raya No.49 Jakarta Pusat ;+628129820-4030;0
71783;PT.Prima Alkesindo Nusantara;Jl. Bukit Gading Raya Kelapa Gading Permai Jakarta Utara 1420- Indonesia ;(62-21) 4513874;(62-21) 4513876
71784;PCM Bekasi Utara - Kota Bekasi;Jl. Taman Wisma Asri Raya Bekasi 17121 ;085695185056;0
71785;Himpunan Mahasiswa Sipil  Badan Eksekutif Mahasiswa Fakultas Teknik UMJ;Jl. Cempaka Putih Tengah 27, Jakarta Pusat;081282471491;0
71786;Pimpinan Cabang Muhammadiyah  Duren Sawit;Jl. Delima II Blok C Perumnas Klender;86613616;0
71787;PCM Ikatan Mahasisiwa Muhammadiyah Jakarta Timur  ;Jl. Tanah Merdeka Kp. Rambutan Pasar Rebo Jakarta Timur 13830;021 8400341;0
71788;Lipo Insurance ;Lipo kuningan building 27 th Floor unit A &F;021 5266161;021 5257161
71789;IKATAN ALUMNI PROGRAM PASCASARJANA;Kampus UI Salemba Gedung Pascasarjana LT.3 - Jakarta Pusat;021- 3100059;0
71790;IMPERIAL GROUP;jl. Palmerah Barat No : 9 Gelora Jakarta Pusat 10270;021 - 53662221;021 - 53662201
71791;Rumah Sakit Medistra ;Jl. Jendral Gatot Subroto Kav.59 Jakarta 12950;5210200;5210184
71792;BPJS Kesehatan ;Jl. Salemba Tengah No.13 Paseban Senen Jakarta 10440;(021) 21235749,21235229,21235799;021 21394616
71793;RSU BHAKTI YUDA;Jl. Raya Sawangan No.2A Depok16436;021 7520082;021 7775862 - 7520510
71794;Kantin Gedung Diklat Muhammadiyah RSIJ CP;Jl Cempaka Putih Tengah I/I;0813 1146 5763;0
71795;PT. MEGA ANDALAN KALASAN;Rasuna Pffice Park SO-02 Komp. Rasuna Epicentrum Jl. H.R. Rasuna Said Jakarta 12960 Indoensia;021 837000555;021 83700335
71796;Survey METER;Jalan Jenengan Raya No 109 Maguwoharjo - Depok - Sleman - Yogyakarta 55282;0274 - 4477464;0274 - 4477004
71797;PT.SECURE GARUDA INDONESIA;Griya Antareja  Jl. Raya Jatimakmur No. R2 Jatimakmur Pondok Gede Bekasi Jawa Barat;021 84978197;021 84978197
71798;PT. KAIAO TEHNO MEDICA ;Jl. Paus Blok E -36 Komplek AL Jatibening Pondok Gede Bekasi ;0812 1915 0929;021-89920982
71799;CV. KOLABORAKSI ( MUVON PP MUHAMAMDIYAH );BlunyahrejoTR.II No. 1026 Rt.14/04 Karangwaru Tegalrejo Kota Yogyakarta DI Yogyakarta;0274-5012913;0274-5012913
71800;Dinas Pemberdayaan Perlindungan Anak dan Pengedalian Penduduk Sudin Kota Administrasi Jakarta Pusat;Jl. Percetakan Negara Raya No. C 255 Jakarta Pusat;4255389;4263575
831;Markas Besar Angkatan Laut;Letkol Azhar , Jakarta;081380331871;081380331871
832;PT. Mulya Husada Jaya;Jl. Kedoya Kembangan Raya No.10, Jakarta Barat 11520;021-58302998;021-58355640
9001;Dinas Kependudukan dan Pencatatan Sipil;Jl. Letjen S Parman No.7 Jakarta Barat ;021 - 5662400;021 - 5681116
95;PT. Delima Griya Asri;Jl. BSD Grand Boulevard, BSD City Tangerang 15345;021-55680945;021-55680945
950;Lembaga Penanggulangan Bencana (LPB) PDM Kota Bekasi;Jl. Ki Mangun Sarkoso No.45 Bekasi Jaya;021- 8805084;0
951;Lembaga Penanggulangan Bencana (LPB) PDM Kota Bekasi;Jl. Ki Mangun  Sarkoro No.45 Bekasi Jaya;021-8805084;0
952;PT. ICARES INOVASI INDONESIA;Jl. Sultan Iskandar Muda No.10K, Arteri Pondok Indah, Jakarta 12241;021-7290505;085960206036
953;Universitas Gadjah Mada Fak. Ekonomika dan Bisnis;Jl. Dr. Sahardjo No.83 Tebet , Jakarta Selatan;021-83700339;021-83700372
954;KEMENTERIAN SEKRETARIAT NEGARA RI SEKRETARIAT WAPRES;Jl. Kebon Sirih No.14 Jakarta 10110;021-2316405;021-3810104
955;MAGIX METRO MEDIA;Jl. Daan Mogot Km.14 No.1 - 2D Cengkareng Jakarta Barat;021-5441965;021-54399930
97;FK Prodi Sarjana &Profesi Dokter Univ.Muhammadiyah Prof.DR.HAMKA;Jl. Raya Raden Fatah, Parung Serab, Tangerang, Banten;021-8604363;087800050052
